ppm,val
-1.623714,-0.000432
-1.623317,-0.000432
-1.622921,-0.000432
-1.622524,-0.000431
-1.622128,-0.000430
-1.621731,-0.000429
-1.621335,-0.000430
-1.620938,-0.000432
-1.620542,-0.000433
-1.620146,-0.000433
-1.619749,-0.000432
-1.619353,-0.000431
-1.618956,-0.000431
-1.618560,-0.000431
-1.618163,-0.000432
-1.617767,-0.000433
-1.617370,-0.000432
-1.616974,-0.000431
-1.616577,-0.000430
-1.616181,-0.000429
-1.615785,-0.000428
-1.615388,-0.000427
-1.614992,-0.000426
-1.614595,-0.000426
-1.614199,-0.000427
-1.613802,-0.000429
-1.613406,-0.000432
-1.613009,-0.000433
-1.612613,-0.000434
-1.612216,-0.000433
-1.611820,-0.000431
-1.611423,-0.000429
-1.611027,-0.000426
-1.610631,-0.000423
-1.610234,-0.000422
-1.609838,-0.000422
-1.609441,-0.000422
-1.609045,-0.000422
-1.608648,-0.000423
-1.608252,-0.000424
-1.607855,-0.000425
-1.607459,-0.000425
-1.607062,-0.000425
-1.606666,-0.000424
-1.606270,-0.000424
-1.605873,-0.000425
-1.605477,-0.000426
-1.605080,-0.000426
-1.604684,-0.000425
-1.604287,-0.000424
-1.603891,-0.000424
-1.603494,-0.000424
-1.603098,-0.000424
-1.602701,-0.000423
-1.602305,-0.000421
-1.601908,-0.000421
-1.601512,-0.000422
-1.601116,-0.000423
-1.600719,-0.000425
-1.600323,-0.000426
-1.599926,-0.000425
-1.599530,-0.000425
-1.599133,-0.000426
-1.598737,-0.000428
-1.598340,-0.000430
-1.597944,-0.000432
-1.597547,-0.000433
-1.597151,-0.000434
-1.596754,-0.000434
-1.596358,-0.000434
-1.595962,-0.000434
-1.595565,-0.000433
-1.595169,-0.000430
-1.594772,-0.000428
-1.594376,-0.000426
-1.593979,-0.000424
-1.593583,-0.000422
-1.593186,-0.000420
-1.592790,-0.000420
-1.592393,-0.000420
-1.591997,-0.000419
-1.591601,-0.000419
-1.591204,-0.000420
-1.590808,-0.000424
-1.590411,-0.000428
-1.590015,-0.000431
-1.589618,-0.000434
-1.589222,-0.000437
-1.588825,-0.000439
-1.588429,-0.000438
-1.588032,-0.000437
-1.587636,-0.000434
-1.587239,-0.000432
-1.586843,-0.000430
-1.586447,-0.000429
-1.586050,-0.000429
-1.585654,-0.000428
-1.585257,-0.000427
-1.584861,-0.000427
-1.584464,-0.000427
-1.584068,-0.000427
-1.583671,-0.000426
-1.583275,-0.000423
-1.582878,-0.000419
-1.582482,-0.000417
-1.582086,-0.000416
-1.581689,-0.000417
-1.581293,-0.000418
-1.580896,-0.000420
-1.580500,-0.000421
-1.580103,-0.000421
-1.579707,-0.000422
-1.579310,-0.000423
-1.578914,-0.000425
-1.578517,-0.000427
-1.578121,-0.000428
-1.577724,-0.000429
-1.577328,-0.000429
-1.576932,-0.000430
-1.576535,-0.000431
-1.576139,-0.000433
-1.575742,-0.000435
-1.575346,-0.000436
-1.574949,-0.000437
-1.574553,-0.000436
-1.574156,-0.000434
-1.573760,-0.000432
-1.573363,-0.000431
-1.572967,-0.000430
-1.572570,-0.000428
-1.572174,-0.000426
-1.571778,-0.000424
-1.571381,-0.000422
-1.570985,-0.000422
-1.570588,-0.000423
-1.570192,-0.000423
-1.569795,-0.000423
-1.569399,-0.000423
-1.569002,-0.000423
-1.568606,-0.000422
-1.568209,-0.000420
-1.567813,-0.000419
-1.567417,-0.000420
-1.567020,-0.000422
-1.566624,-0.000423
-1.566227,-0.000424
-1.565831,-0.000425
-1.565434,-0.000428
-1.565038,-0.000430
-1.564641,-0.000429
-1.564245,-0.000428
-1.563848,-0.000426
-1.563452,-0.000424
-1.563055,-0.000424
-1.562659,-0.000424
-1.562263,-0.000425
-1.561866,-0.000424
-1.561470,-0.000423
-1.561073,-0.000423
-1.560677,-0.000423
-1.560280,-0.000425
-1.559884,-0.000426
-1.559487,-0.000427
-1.559091,-0.000425
-1.558694,-0.000423
-1.558298,-0.000421
-1.557902,-0.000419
-1.557505,-0.000419
-1.557109,-0.000420
-1.556712,-0.000423
-1.556316,-0.000427
-1.555919,-0.000430
-1.555523,-0.000431
-1.555126,-0.000430
-1.554730,-0.000430
-1.554333,-0.000430
-1.553937,-0.000430
-1.553540,-0.000428
-1.553144,-0.000427
-1.552748,-0.000426
-1.552351,-0.000426
-1.551955,-0.000426
-1.551558,-0.000426
-1.551162,-0.000426
-1.550765,-0.000426
-1.550369,-0.000425
-1.549972,-0.000423
-1.549576,-0.000423
-1.549179,-0.000423
-1.548783,-0.000423
-1.548386,-0.000423
-1.547990,-0.000424
-1.547594,-0.000425
-1.547197,-0.000426
-1.546801,-0.000426
-1.546404,-0.000427
-1.546008,-0.000428
-1.545611,-0.000427
-1.545215,-0.000427
-1.544818,-0.000427
-1.544422,-0.000426
-1.544025,-0.000425
-1.543629,-0.000424
-1.543233,-0.000423
-1.542836,-0.000422
-1.542440,-0.000421
-1.542043,-0.000420
-1.541647,-0.000420
-1.541250,-0.000421
-1.540854,-0.000422
-1.540457,-0.000423
-1.540061,-0.000426
-1.539664,-0.000428
-1.539268,-0.000429
-1.538871,-0.000428
-1.538475,-0.000427
-1.538079,-0.000427
-1.537682,-0.000427
-1.537286,-0.000426
-1.536889,-0.000427
-1.536493,-0.000428
-1.536096,-0.000429
-1.535700,-0.000430
-1.535303,-0.000431
-1.534907,-0.000431
-1.534510,-0.000431
-1.534114,-0.000430
