ppm,val
-1.661054,0.000141
-1.660657,0.000180
-1.660261,0.000224
-1.659864,0.000191
-1.659468,0.000136
-1.659071,0.000143
-1.658675,0.000165
-1.658278,0.000133
-1.657882,0.000098
-1.657486,0.000130
-1.657089,0.000171
-1.656693,0.000149
-1.656296,0.000113
-1.655900,0.000134
-1.655503,0.000172
-1.655107,0.000169
-1.654710,0.000162
-1.654314,0.000185
-1.653917,0.000184
-1.653521,0.000141
-1.653125,0.000142
-1.652728,0.000211
-1.652332,0.000230
-1.651935,0.000142
-1.651539,0.000074
-1.651142,0.000127
-1.650746,0.000194
-1.650349,0.000161
-1.649953,0.000109
-1.649556,0.000158
-1.649160,0.000248
-1.648763,0.000258
-1.648367,0.000204
-1.647971,0.000171
-1.647574,0.000152
-1.647178,0.000126
-1.646781,0.000149
-1.646385,0.000226
-1.645988,0.000239
-1.645592,0.000147
-1.645195,0.000095
-1.644799,0.000174
-1.644402,0.000245
-1.644006,0.000191
-1.643610,0.000127
-1.643213,0.000175
-1.642817,0.000225
-1.642420,0.000145
-1.642024,0.000055
-1.641627,0.000119
-1.641231,0.000233
-1.640834,0.000211
-1.640438,0.000123
-1.640041,0.000151
-1.639645,0.000240
-1.639248,0.000206
-1.638852,0.000091
-1.638456,0.000090
-1.638059,0.000192
-1.637663,0.000211
-1.637266,0.000138
-1.636870,0.000131
-1.636473,0.000199
-1.636077,0.000194
-1.635680,0.000117
-1.635284,0.000124
-1.634887,0.000223
-1.634491,0.000248
-1.634094,0.000166
-1.633698,0.000125
-1.633302,0.000170
-1.632905,0.000182
-1.632509,0.000131
-1.632112,0.000125
-1.631716,0.000184
-1.631319,0.000191
-1.630923,0.000132
-1.630526,0.000128
-1.630130,0.000200
-1.629733,0.000228
-1.629337,0.000189
-1.628941,0.000194
-1.628544,0.000252
-1.628148,0.000232
-1.627751,0.000125
-1.627355,0.000086
-1.626958,0.000164
-1.626562,0.000218
-1.626165,0.000172
-1.625769,0.000132
-1.625372,0.000174
-1.624976,0.000209
-1.624579,0.000172
-1.624183,0.000127
-1.623787,0.000119
-1.623390,0.000104
-1.622994,0.000083
-1.622597,0.000126
-1.622201,0.000212
-1.621804,0.000232
-1.621408,0.000188
-1.621011,0.000193
-1.620615,0.000245
-1.620218,0.000226
-1.619822,0.000145
-1.619426,0.000140
-1.619029,0.000209
-1.618633,0.000188
-1.618236,0.000066
-1.617840,0.000041
-1.617443,0.000178
-1.617047,0.000281
-1.616650,0.000223
-1.616254,0.000142
-1.615857,0.000168
-1.615461,0.000210
-1.615064,0.000165
-1.614668,0.000105
-1.614272,0.000116
-1.613875,0.000145
-1.613479,0.000145
-1.613082,0.000181
-1.612686,0.000255
-1.612289,0.000239
-1.611893,0.000117
-1.611496,0.000062
-1.611100,0.000152
-1.610703,0.000220
-1.610307,0.000153
-1.609910,0.000082
-1.609514,0.000126
-1.609118,0.000174
-1.608721,0.000120
-1.608325,0.000077
-1.607928,0.000157
-1.607532,0.000241
-1.607135,0.000199
-1.606739,0.000136
-1.606342,0.000187
-1.605946,0.000263
-1.605549,0.000218
-1.605153,0.000126
-1.604757,0.000137
-1.604360,0.000212
-1.603964,0.000227
-1.603567,0.000210
-1.603171,0.000236
-1.602774,0.000244
-1.602378,0.000171
-1.601981,0.000132
-1.601585,0.000225
-1.601188,0.000313
-1.600792,0.000235
-1.600395,0.000102
-1.599999,0.000118
-1.599603,0.000230
-1.599206,0.000232
-1.598810,0.000130
-1.598413,0.000102
-1.598017,0.000176
-1.597620,0.000211
-1.597224,0.000169
-1.596827,0.000139
-1.596431,0.000137
-1.596034,0.000102
-1.595638,0.000068
-1.595242,0.000116
-1.594845,0.000196
-1.594449,0.000196
-1.594052,0.000153
-1.593656,0.000178
-1.593259,0.000234
-1.592863,0.000201
-1.592466,0.000110
-1.592070,0.000090
-1.591673,0.000138
-1.591277,0.000158
-1.590880,0.000158
-1.590484,0.000198
-1.590088,0.000221
-1.589691,0.000142
-1.589295,0.000048
-1.588898,0.000063
-1.588502,0.000116
-1.588105,0.000078
-1.587709,0.000038
-1.587312,0.000151
-1.586916,0.000304
-1.586519,0.000260
-1.586123,0.000075
-1.585726,0.000025
-1.585330,0.000143
-1.584934,0.000189
-1.584537,0.000092
-1.584141,0.000058
-1.583744,0.000168
-1.583348,0.000239
-1.582951,0.000172
-1.582555,0.000127
-1.582158,0.000203
-1.581762,0.000256
-1.581365,0.000186
-1.580969,0.000128
-1.580573,0.000199
-1.580176,0.000289
-1.579780,0.000264
-1.579383,0.000179
-1.578987,0.000130
-1.578590,0.000104
-1.578194,0.000083
-1.577797,0.000129
-1.577401,0.000234
-1.577004,0.000265
-1.576608,0.000185
-1.576211,0.000137
-1.575815,0.000205
