ppm,val
-1.645854,-0.000015
-1.645457,-0.000009
-1.645061,-0.000001
-1.644664,0.000006
-1.644268,0.000009
-1.643871,0.000009
-1.643475,0.000012
-1.643078,0.000014
-1.642682,0.000012
-1.642286,0.000011
-1.641889,0.000015
-1.641493,0.000020
-1.641096,0.000019
-1.640700,0.000016
-1.640303,0.000016
-1.639907,0.000016
-1.639510,0.000008
-1.639114,-0.000002
-1.638717,-0.000001
-1.638321,0.000010
-1.637925,0.000018
-1.637528,0.000018
-1.637132,0.000015
-1.636735,0.000015
-1.636339,0.000013
-1.635942,0.000010
-1.635546,0.000012
-1.635149,0.000016
-1.634753,0.000012
-1.634356,-0.000000
-1.633960,-0.000007
-1.633563,-0.000000
-1.633167,0.000009
-1.632771,0.000011
-1.632374,0.000006
-1.631978,0.000006
-1.631581,0.000010
-1.631185,0.000012
-1.630788,0.000015
-1.630392,0.000024
-1.629995,0.000030
-1.629599,0.000022
-1.629202,0.000002
-1.628806,-0.000011
-1.628410,-0.000006
-1.628013,0.000012
-1.627617,0.000024
-1.627220,0.000023
-1.626824,0.000015
-1.626427,0.000011
-1.626031,0.000011
-1.625634,0.000011
-1.625238,0.000008
-1.624841,0.000008
-1.624445,0.000014
-1.624048,0.000019
-1.623652,0.000014
-1.623256,0.000004
-1.622859,-0.000002
-1.622463,-0.000003
-1.622066,-0.000011
-1.621670,-0.000024
-1.621273,-0.000029
-1.620877,-0.000020
-1.620480,-0.000009
-1.620084,-0.000009
-1.619687,-0.000014
-1.619291,-0.000013
-1.618894,-0.000011
-1.618498,-0.000016
-1.618102,-0.000024
-1.617705,-0.000024
-1.617309,-0.000022
-1.616912,-0.000029
-1.616516,-0.000042
-1.616119,-0.000044
-1.615723,-0.000032
-1.615326,-0.000019
-1.614930,-0.000019
-1.614533,-0.000025
-1.614137,-0.000027
-1.613741,-0.000022
-1.613344,-0.000016
-1.612948,-0.000010
-1.612551,-0.000003
-1.612155,0.000003
-1.611758,-0.000002
-1.611362,-0.000018
-1.610965,-0.000034
-1.610569,-0.000039
-1.610172,-0.000034
-1.609776,-0.000028
-1.609379,-0.000029
-1.608983,-0.000031
-1.608587,-0.000029
-1.608190,-0.000026
-1.607794,-0.000029
-1.607397,-0.000038
-1.607001,-0.000043
-1.606604,-0.000044
-1.606208,-0.000047
-1.605811,-0.000060
-1.605415,-0.000077
-1.605018,-0.000089
-1.604622,-0.000087
-1.604226,-0.000068
-1.603829,-0.000042
-1.603433,-0.000023
-1.603036,-0.000021
-1.602640,-0.000027
-1.602243,-0.000030
-1.601847,-0.000034
-1.601450,-0.000044
-1.601054,-0.000051
-1.600657,-0.000040
-1.600261,-0.000020
-1.599864,-0.000019
-1.599468,-0.000040
-1.599072,-0.000057
-1.598675,-0.000057
-1.598279,-0.000057
-1.597882,-0.000068
-1.597486,-0.000072
-1.597089,-0.000052
-1.596693,-0.000033
-1.596296,-0.000048
-1.595900,-0.000078
-1.595503,-0.000082
-1.595107,-0.000055
-1.594710,-0.000032
-1.594314,-0.000032
-1.593918,-0.000037
-1.593521,-0.000032
-1.593125,-0.000030
-1.592728,-0.000037
-1.592332,-0.000038
-1.591935,-0.000027
-1.591539,-0.000023
-1.591142,-0.000042
-1.590746,-0.000061
-1.590349,-0.000058
-1.589953,-0.000044
-1.589557,-0.000045
-1.589160,-0.000061
-1.588764,-0.000073
-1.588367,-0.000070
-1.587971,-0.000060
-1.587574,-0.000053
-1.587178,-0.000054
-1.586781,-0.000060
-1.586385,-0.000062
-1.585988,-0.000053
-1.585592,-0.000040
-1.585195,-0.000042
-1.584799,-0.000060
-1.584403,-0.000072
-1.584006,-0.000064
-1.583610,-0.000055
-1.583213,-0.000062
-1.582817,-0.000074
-1.582420,-0.000073
-1.582024,-0.000061
-1.581627,-0.000059
-1.581231,-0.000068
-1.580834,-0.000075
-1.580438,-0.000079
-1.580042,-0.000089
-1.579645,-0.000103
-1.579249,-0.000105
-1.578852,-0.000093
-1.578456,-0.000080
-1.578059,-0.000074
-1.577663,-0.000067
-1.577266,-0.000056
-1.576870,-0.000050
-1.576473,-0.000055
-1.576077,-0.000062
-1.575680,-0.000064
-1.575284,-0.000062
-1.574888,-0.000058
-1.574491,-0.000051
-1.574095,-0.000050
-1.573698,-0.000059
-1.573302,-0.000070
-1.572905,-0.000073
-1.572509,-0.000072
-1.572112,-0.000077
-1.571716,-0.000080
-1.571319,-0.000063
-1.570923,-0.000035
-1.570526,-0.000028
-1.570130,-0.000050
-1.569734,-0.000074
-1.569337,-0.000079
-1.568941,-0.000076
-1.568544,-0.000081
-1.568148,-0.000091
-1.567751,-0.000096
-1.567355,-0.000103
-1.566958,-0.000114
-1.566562,-0.000106
-1.566165,-0.000076
-1.565769,-0.000058
-1.565373,-0.000075
-1.564976,-0.000104
-1.564580,-0.000101
-1.564183,-0.000072
-1.563787,-0.000066
-1.563390,-0.000098
-1.562994,-0.000129
-1.562597,-0.000125
-1.562201,-0.000101
-1.561804,-0.000090
-1.561408,-0.000095
-1.561011,-0.000099
-1.560615,-0.000096
-1.560219,-0.000096
-1.559822,-0.000100
-1.559426,-0.000100
-1.559029,-0.000097
-1.558633,-0.000095
-1.558236,-0.000097
-1.557840,-0.000099
-1.557443,-0.000097
-1.557047,-0.000092
-1.556650,-0.000082
-1.556254,-0.000069
-1.555857,-0.000060
-1.555461,-0.000062
-1.555065,-0.000069
-1.554668,-0.000075
-1.554272,-0.000072
-1.553875,-0.000061
-1.553479,-0.000048
-1.553082,-0.000045
-1.552686,-0.000058
-1.552289,-0.000079
-1.551893,-0.000094
-1.551496,-0.000098
-1.551100,-0.000098
-1.550704,-0.000100
-1.550307,-0.000103
-1.549911,-0.000103
-1.549514,-0.000099
-1.549118,-0.000093
-1.548721,-0.000086
-1.548325,-0.000089
-1.547928,-0.000112
-1.547532,-0.000138
-1.547135,-0.000135
-1.546739,-0.000100
-1.546342,-0.000070
-1.545946,-0.000081
-1.545550,-0.000119
-1.545153,-0.000141
-1.544757,-0.000125
-1.544360,-0.000091
-1.543964,-0.000067
-1.543567,-0.000066
-1.543171,-0.000083
-1.542774,-0.000100
-1.542378,-0.000095
-1.541981,-0.000072
-1.541585,-0.000057
-1.541189,-0.000074
-1.540792,-0.000106
-1.540396,-0.000116
-1.539999,-0.000097
-1.539603,-0.000083
-1.539206,-0.000099
-1.538810,-0.000126
-1.538413,-0.000135
-1.538017,-0.000124
-1.537620,-0.000116
-1.537224,-0.000121
-1.536827,-0.000127
-1.536431,-0.000116
-1.536035,-0.000093
-1.535638,-0.000077
-1.535242,-0.000085
-1.534845,-0.000109
-1.534449,-0.000124
-1.534052,-0.000120
-1.533656,-0.000113
-1.533259,-0.000121
-1.532863,-0.000134
-1.532466,-0.000129
-1.532070,-0.000107
-1.531673,-0.000092
-1.531277,-0.000094
-1.530881,-0.000093
-1.530484,-0.000081
-1.530088,-0.000080
-1.529691,-0.000101
-1.529295,-0.000122
-1.528898,-0.000119
-1.528502,-0.000107
-1.528105,-0.000117
-1.527709,-0.000142
-1.527312,-0.000149
-1.526916,-0.000123
-1.526520,-0.000089
-1.526123,-0.000073
-1.525727,-0.000074
-1.525330,-0.000080
-1.524934,-0.000090
-1.524537,-0.000103
-1.524141,-0.000114
-1.523744,-0.000121
-1.523348,-0.000126
-1.522951,-0.000125
-1.522555,-0.000116
-1.522158,-0.000110
-1.521762,-0.000117
-1.521366,-0.000127
-1.520969,-0.000122
-1.520573,-0.000105
-1.520176,-0.000104
-1.519780,-0.000122
-1.519383,-0.000130
-1.518987,-0.000115
-1.518590,-0.000100
-1.518194,-0.000108
-1.517797,-0.000127
-1.517401,-0.000133
-1.517005,-0.000128
-1.516608,-0.000127
-1.516212,-0.000126
-1.515815,-0.000114
-1.515419,-0.000100
-1.515022,-0.000107
-1.514626,-0.000133
-1.514229,-0.000150
-1.513833,-0.000149
-1.513436,-0.000139
-1.513040,-0.000133
-1.512643,-0.000127
-1.512247,-0.000118
-1.511851,-0.000108
-1.511454,-0.000099
-1.511058,-0.000086
-1.510661,-0.000077
-1.510265,-0.000084
-1.509868,-0.000107
-1.509472,-0.000124
-1.509075,-0.000123
-1.508679,-0.000113
-1.508282,-0.000111
-1.507886,-0.000123
-1.507489,-0.000140
-1.507093,-0.000155
-1.506697,-0.000158
-1.506300,-0.000150
-1.505904,-0.000136
-1.505507,-0.000124
-1.505111,-0.000116
-1.504714,-0.000114
-1.504318,-0.000123
-1.503921,-0.000138
-1.503525,-0.000145
-1.503128,-0.000137
-1.502732,-0.000128
-1.502336,-0.000131
-1.501939,-0.000139
-1.501543,-0.000141
-1.501146,-0.000142
-1.500750,-0.000152
-1.500353,-0.000162
-1.499957,-0.000153
-1.499560,-0.000134
-1.499164,-0.000130
-1.498767,-0.000145
-1.498371,-0.000155
-1.497974,-0.000148
-1.497578,-0.000141
-1.497182,-0.000145
-1.496785,-0.000148
-1.496389,-0.000142
-1.495992,-0.000140
-1.495596,-0.000148
-1.495199,-0.000152
-1.494803,-0.000143
-1.494406,-0.000139
-1.494010,-0.000149
-1.493613,-0.000149
-1.493217,-0.000124
-1.492821,-0.000103
-1.492424,-0.000117
-1.492028,-0.000151
-1.491631,-0.000164
-1.491235,-0.000148
-1.490838,-0.000139
-1.490442,-0.000148
-1.490045,-0.000159
-1.489649,-0.000159
-1.489252,-0.000160
-1.488856,-0.000165
-1.488459,-0.000158
-1.488063,-0.000132
-1.487667,-0.000107
-1.487270,-0.000105
-1.486874,-0.000118
-1.486477,-0.000127
-1.486081,-0.000130
-1.485684,-0.000135
-1.485288,-0.000140
-1.484891,-0.000138
-1.484495,-0.000129
-1.484098,-0.000119
-1.483702,-0.000114
-1.483305,-0.000119
-1.482909,-0.000135
-1.482513,-0.000150
-1.482116,-0.000151
-1.481720,-0.000142
-1.481323,-0.000139
-1.480927,-0.000147
-1.480530,-0.000153
-1.480134,-0.000146
-1.479737,-0.000134
-1.479341,-0.000127
-1.478944,-0.000126
-1.478548,-0.000125
-1.478152,-0.000125
-1.477755,-0.000128
-1.477359,-0.000131
-1.476962,-0.000135
-1.476566,-0.000144
-1.476169,-0.000154
-1.475773,-0.000156
-1.475376,-0.000151
-1.474980,-0.000156
-1.474583,-0.000177
-1.474187,-0.000191
-1.473790,-0.000179
-1.473394,-0.000156
-1.472998,-0.000148
-1.472601,-0.000162
-1.472205,-0.000171
-1.471808,-0.000159
-1.471412,-0.000135
-1.471015,-0.000115
-1.470619,-0.000109
-1.470222,-0.000115
-1.469826,-0.000126
-1.469429,-0.000131
-1.469033,-0.000126
-1.468637,-0.000120
-1.468240,-0.000125
-1.467844,-0.000136
-1.467447,-0.000136
-1.467051,-0.000124
-1.466654,-0.000116
-1.466258,-0.000121
-1.465861,-0.000124
-1.465465,-0.000113
-1.465068,-0.000099
-1.464672,-0.000101
-1.464275,-0.000119
-1.463879,-0.000136
-1.463483,-0.000143
-1.463086,-0.000143
-1.462690,-0.000144
-1.462293,-0.000142
-1.461897,-0.000134
-1.461500,-0.000120
-1.461104,-0.000109
-1.460707,-0.000105
-1.460311,-0.000112
-1.459914,-0.000129
-1.459518,-0.000151
-1.459121,-0.000162
-1.458725,-0.000154
-1.458329,-0.000136
-1.457932,-0.000126
-1.457536,-0.000127
-1.457139,-0.000127
-1.456743,-0.000123
-1.456346,-0.000129
-1.455950,-0.000155
-1.455553,-0.000178
-1.455157,-0.000169
-1.454760,-0.000135
-1.454364,-0.000113
-1.453968,-0.000123
-1.453571,-0.000145
-1.453175,-0.000151
-1.452778,-0.000146
-1.452382,-0.000152
-1.451985,-0.000172
-1.451589,-0.000186
-1.451192,-0.000182
-1.450796,-0.000168
-1.450399,-0.000161
-1.450003,-0.000162
-1.449606,-0.000163
-1.449210,-0.000159
-1.448814,-0.000152
-1.448417,-0.000145
-1.448021,-0.000140
-1.447624,-0.000138
-1.447228,-0.000134
-1.446831,-0.000131
-1.446435,-0.000131
-1.446038,-0.000136
-1.445642,-0.000141
-1.445245,-0.000142
-1.444849,-0.000145
-1.444453,-0.000153
-1.444056,-0.000156
-1.443660,-0.000147
-1.443263,-0.000135
-1.442867,-0.000138
-1.442470,-0.000154
-1.442074,-0.000169
-1.441677,-0.000172
-1.441281,-0.000171
-1.440884,-0.000175
-1.440488,-0.000181
-1.440091,-0.000181
-1.439695,-0.000173
-1.439299,-0.000161
-1.438902,-0.000148
-1.438506,-0.000135
-1.438109,-0.000126
-1.437713,-0.000121
-1.437316,-0.000121
-1.436920,-0.000127
-1.436523,-0.000142
-1.436127,-0.000160
-1.435730,-0.000173
-1.435334,-0.000179
-1.434937,-0.000185
-1.434541,-0.000195
-1.434145,-0.000196
-1.433748,-0.000182
-1.433352,-0.000160
-1.432955,-0.000150
-1.432559,-0.000160
-1.432162,-0.000177
-1.431766,-0.000182
-1.431369,-0.000170
-1.430973,-0.000151
-1.430576,-0.000141
-1.430180,-0.000147
-1.429784,-0.000162
-1.429387,-0.000174
-1.428991,-0.000175
-1.428594,-0.000165
-1.428198,-0.000154
-1.427801,-0.000146
-1.427405,-0.000141
-1.427008,-0.000136
-1.426612,-0.000128
-1.426215,-0.000116
-1.425819,-0.000103
-1.425422,-0.000091
-1.425026,-0.000089
-1.424630,-0.000099
-1.424233,-0.000117
-1.423837,-0.000129
-1.423440,-0.000125
-1.423044,-0.000113
-1.422647,-0.000114
-1.422251,-0.000131
-1.421854,-0.000150
-1.421458,-0.000154
-1.421061,-0.000149
-1.420665,-0.000150
-1.420269,-0.000154
-1.419872,-0.000150
-1.419476,-0.000142
-1.419079,-0.000141
-1.418683,-0.000145
-1.418286,-0.000141
-1.417890,-0.000132
-1.417493,-0.000139
-1.417097,-0.000167
-1.416700,-0.000183
-1.416304,-0.000165
-1.415907,-0.000132
-1.415511,-0.000125
-1.415115,-0.000148
-1.414718,-0.000166
-1.414322,-0.000152
-1.413925,-0.000122
-1.413529,-0.000108
-1.413132,-0.000120
-1.412736,-0.000141
-1.412339,-0.000150
-1.411943,-0.000148
-1.411546,-0.000145
-1.411150,-0.000151
-1.410753,-0.000160
-1.410357,-0.000160
-1.409961,-0.000149
-1.409564,-0.000139
-1.409168,-0.000146
-1.408771,-0.000163
-1.408375,-0.000172
-1.407978,-0.000160
-1.407582,-0.000135
-1.407185,-0.000120
-1.406789,-0.000129
-1.406392,-0.000156
-1.405996,-0.000182
-1.405600,-0.000191
-1.405203,-0.000180
-1.404807,-0.000165
-1.404410,-0.000158
-1.404014,-0.000157
-1.403617,-0.000156
-1.403221,-0.000153
-1.402824,-0.000151
-1.402428,-0.000149
-1.402031,-0.000145
-1.401635,-0.000143
-1.401238,-0.000148
-1.400842,-0.000160
-1.400446,-0.000175
-1.400049,-0.000183
-1.399653,-0.000180
-1.399256,-0.000164
-1.398860,-0.000142
-1.398463,-0.000123
-1.398067,-0.000115
-1.397670,-0.000123
-1.397274,-0.000140
-1.396877,-0.000159
-1.396481,-0.000168
-1.396085,-0.000162
-1.395688,-0.000146
-1.395292,-0.000139
-1.394895,-0.000146
-1.394499,-0.000155
-1.394102,-0.000150
-1.393706,-0.000132
-1.393309,-0.000118
-1.392913,-0.000118
-1.392516,-0.000129
-1.392120,-0.000140
-1.391723,-0.000145
-1.391327,-0.000145
-1.390931,-0.000143
-1.390534,-0.000149
