ppm,val
-1.211129,0.000493
-1.210762,0.000493
-1.210396,0.000510
-1.210029,0.000532
-1.209662,0.000544
-1.209296,0.000543
-1.208929,0.000529
-1.208562,0.000509
-1.208196,0.000485
-1.207829,0.000462
-1.207462,0.000446
-1.207096,0.000437
-1.206729,0.000433
-1.206362,0.000427
-1.205996,0.000414
-1.205629,0.000398
-1.205262,0.000386
-1.204896,0.000387
-1.204529,0.000395
-1.204162,0.000398
-1.203796,0.000396
-1.203429,0.000395
-1.203062,0.000390
-1.202696,0.000374
-1.202329,0.000343
-1.201962,0.000307
-1.201595,0.000272
-1.201229,0.000246
-1.200862,0.000242
-1.200495,0.000257
-1.200129,0.000285
-1.199762,0.000320
-1.199395,0.000354
-1.199029,0.000383
-1.198662,0.000404
-1.198295,0.000423
-1.197929,0.000445
-1.197562,0.000465
-1.197195,0.000472
-1.196829,0.000469
-1.196462,0.000467
-1.196095,0.000466
-1.195729,0.000460
-1.195362,0.000448
-1.194995,0.000442
-1.194629,0.000455
-1.194262,0.000488
-1.193895,0.000530
-1.193529,0.000565
-1.193162,0.000575
-1.192795,0.000553
-1.192428,0.000505
-1.192062,0.000458
-1.191695,0.000429
-1.191328,0.000411
-1.190962,0.000392
-1.190595,0.000368
-1.190228,0.000345
-1.189862,0.000321
-1.189495,0.000304
-1.189128,0.000304
-1.188762,0.000314
-1.188395,0.000324
-1.188028,0.000330
-1.187662,0.000334
-1.187295,0.000341
-1.186928,0.000354
-1.186562,0.000371
-1.186195,0.000387
-1.185828,0.000404
-1.185462,0.000420
-1.185095,0.000429
-1.184728,0.000431
-1.184362,0.000425
-1.183995,0.000407
-1.183628,0.000380
-1.183262,0.000356
-1.182895,0.000339
-1.182528,0.000319
-1.182161,0.000291
-1.181795,0.000264
-1.181428,0.000247
-1.181061,0.000235
-1.180695,0.000227
-1.180328,0.000233
-1.179961,0.000259
-1.179595,0.000287
-1.179228,0.000299
-1.178861,0.000292
-1.178495,0.000270
-1.178128,0.000247
-1.177761,0.000224
-1.177395,0.000202
-1.177028,0.000189
-1.176661,0.000199
-1.176295,0.000235
-1.175928,0.000276
-1.175561,0.000303
-1.175195,0.000311
-1.174828,0.000307
-1.174461,0.000297
-1.174095,0.000284
-1.173728,0.000279
-1.173361,0.000294
-1.172995,0.000328
-1.172628,0.000363
-1.172261,0.000384
-1.171894,0.000393
-1.171528,0.000394
-1.171161,0.000385
-1.170794,0.000370
-1.170428,0.000356
-1.170061,0.000348
-1.169694,0.000343
-1.169328,0.000343
-1.168961,0.000355
-1.168594,0.000381
-1.168228,0.000411
-1.167861,0.000432
-1.167494,0.000434
-1.167128,0.000418
-1.166761,0.000394
-1.166394,0.000376
-1.166028,0.000370
-1.165661,0.000375
-1.165294,0.000379
-1.164928,0.000374
-1.164561,0.000359
-1.164194,0.000340
-1.163828,0.000325
-1.163461,0.000316
-1.163094,0.000307
-1.162728,0.000290
-1.162361,0.000259
-1.161994,0.000219
-1.161627,0.000172
