ppm,val
-1.162369,-0.000560
-1.162002,-0.000572
-1.161636,-0.000627
-1.161269,-0.000725
-1.160902,-0.000845
-1.160536,-0.000926
-1.160169,-0.000928
-1.159802,-0.000871
-1.159436,-0.000811
-1.159069,-0.000792
-1.158702,-0.000839
-1.158336,-0.000950
-1.157969,-0.001072
-1.157602,-0.001146
-1.157236,-0.001154
-1.156869,-0.001101
-1.156502,-0.000986
-1.156136,-0.000831
-1.155769,-0.000681
-1.155402,-0.000572
-1.155036,-0.000515
-1.154669,-0.000513
-1.154302,-0.000567
-1.153936,-0.000673
-1.153569,-0.000813
-1.153202,-0.000967
-1.152835,-0.001102
-1.152469,-0.001190
-1.152102,-0.001218
-1.151735,-0.001187
-1.151369,-0.001119
-1.151002,-0.001041
-1.150635,-0.000972
-1.150269,-0.000932
-1.149902,-0.000924
-1.149535,-0.000921
-1.149169,-0.000903
-1.148802,-0.000874
-1.148435,-0.000833
-1.148069,-0.000772
-1.147702,-0.000694
-1.147335,-0.000614
-1.146969,-0.000555
-1.146602,-0.000539
-1.146235,-0.000567
-1.145869,-0.000608
-1.145502,-0.000634
-1.145135,-0.000649
-1.144769,-0.000673
-1.144402,-0.000709
-1.144035,-0.000738
-1.143668,-0.000739
-1.143302,-0.000713
-1.142935,-0.000676
-1.142568,-0.000641
-1.142202,-0.000603
-1.141835,-0.000543
-1.141468,-0.000458
-1.141102,-0.000381
-1.140735,-0.000350
-1.140368,-0.000365
-1.140002,-0.000393
-1.139635,-0.000402
-1.139268,-0.000398
-1.138902,-0.000431
-1.138535,-0.000550
-1.138168,-0.000738
-1.137802,-0.000919
-1.137435,-0.001029
-1.137068,-0.001054
-1.136702,-0.001009
-1.136335,-0.000940
-1.135968,-0.000896
-1.135602,-0.000887
-1.135235,-0.000897
-1.134868,-0.000937
-1.134502,-0.001048
-1.134135,-0.001227
-1.133768,-0.001410
-1.133401,-0.001519
-1.133035,-0.001513
-1.132668,-0.001406
-1.132301,-0.001251
-1.131935,-0.001112
-1.131568,-0.001028
-1.131201,-0.000988
-1.130835,-0.000962
-1.130468,-0.000936
-1.130101,-0.000922
-1.129735,-0.000939
-1.129368,-0.000982
-1.129001,-0.001031
-1.128635,-0.001084
-1.128268,-0.001146
-1.127901,-0.001213
-1.127535,-0.001269
-1.127168,-0.001294
-1.126801,-0.001279
-1.126435,-0.001239
-1.126068,-0.001199
-1.125701,-0.001164
-1.125335,-0.001138
-1.124968,-0.001144
-1.124601,-0.001191
-1.124235,-0.001248
-1.123868,-0.001276
-1.123501,-0.001265
-1.123134,-0.001221
-1.122768,-0.001144
-1.122401,-0.001052
-1.122034,-0.000995
-1.121668,-0.001029
-1.121301,-0.001147
-1.120934,-0.001267
-1.120568,-0.001316
-1.120201,-0.001298
-1.119834,-0.001235
-1.119468,-0.001134
-1.119101,-0.001010
-1.118734,-0.000879
-1.118368,-0.000763
-1.118001,-0.000672
-1.117634,-0.000597
-1.117268,-0.000510
-1.116901,-0.000399
-1.116534,-0.000278
-1.116168,-0.000174
-1.115801,-0.000105
-1.115434,-0.000079
-1.115068,-0.000087
-1.114701,-0.000104
-1.114334,-0.000115
-1.113968,-0.000124
-1.113601,-0.000133
-1.113234,-0.000155
-1.112867,-0.000204
-1.112501,-0.000263
-1.112134,-0.000319
-1.111767,-0.000391
-1.111401,-0.000492
-1.111034,-0.000598
-1.110667,-0.000690
-1.110301,-0.000769
-1.109934,-0.000800
-1.109567,-0.000764
-1.109201,-0.000707
-1.108834,-0.000678
-1.108467,-0.000682
-1.108101,-0.000706
-1.107734,-0.000735
-1.107367,-0.000737
-1.107001,-0.000703
-1.106634,-0.000659
-1.106267,-0.000624
-1.105901,-0.000580
-1.105534,-0.000506
-1.105167,-0.000406
-1.104801,-0.000320
-1.104434,-0.000286
-1.104067,-0.000308
-1.103701,-0.000348
-1.103334,-0.000365
-1.102967,-0.000352
-1.102600,-0.000359
-1.102234,-0.000458
-1.101867,-0.000642
-1.101500,-0.000834
-1.101134,-0.000966
-1.100767,-0.001028
-1.100400,-0.001039
-1.100034,-0.001003
-1.099667,-0.000925
-1.099300,-0.000810
-1.098934,-0.000677
-1.098567,-0.000550
-1.098200,-0.000449
-1.097834,-0.000392
-1.097467,-0.000400
-1.097100,-0.000465
-1.096734,-0.000565
-1.096367,-0.000682
-1.096000,-0.000807
-1.095634,-0.000905
-1.095267,-0.000933
-1.094900,-0.000892
-1.094534,-0.000829
-1.094167,-0.000793
-1.093800,-0.000787
-1.093434,-0.000761
-1.093067,-0.000677
-1.092700,-0.000548
-1.092333,-0.000424
-1.091967,-0.000342
-1.091600,-0.000305
-1.091233,-0.000306
-1.090867,-0.000347
-1.090500,-0.000443
-1.090133,-0.000584
-1.089767,-0.000727
-1.089400,-0.000835
-1.089033,-0.000887
-1.088667,-0.000882
-1.088300,-0.000834
-1.087933,-0.000781
-1.087567,-0.000779
-1.087200,-0.000823
-1.086833,-0.000845
-1.086467,-0.000790
-1.086100,-0.000686
-1.085733,-0.000601
-1.085367,-0.000573
-1.085000,-0.000612
-1.084633,-0.000713
-1.084267,-0.000838
-1.083900,-0.000954
-1.083533,-0.001071
-1.083167,-0.001220
-1.082800,-0.001408
-1.082433,-0.001596
-1.082066,-0.001725
-1.081700,-0.001770
-1.081333,-0.001734
-1.080966,-0.001627
-1.080600,-0.001479
-1.080233,-0.001327
-1.079866,-0.001197
-1.079500,-0.001097
-1.079133,-0.001023
-1.078766,-0.000971
-1.078400,-0.000928
-1.078033,-0.000870
-1.077666,-0.000789
-1.077300,-0.000701
-1.076933,-0.000614
-1.076566,-0.000532
-1.076200,-0.000485
-1.075833,-0.000508
-1.075466,-0.000593
-1.075100,-0.000685
-1.074733,-0.000726
-1.074366,-0.000716
-1.074000,-0.000695
-1.073633,-0.000663
-1.073266,-0.000601
-1.072900,-0.000547
-1.072533,-0.000542
-1.072166,-0.000578
-1.071799,-0.000629
-1.071433,-0.000681
-1.071066,-0.000721
-1.070699,-0.000737
-1.070333,-0.000728
-1.069966,-0.000693
-1.069599,-0.000639
-1.069233,-0.000592
-1.068866,-0.000573
-1.068499,-0.000586
-1.068133,-0.000623
-1.067766,-0.000655
-1.067399,-0.000655
-1.067033,-0.000632
-1.066666,-0.000607
-1.066299,-0.000571
-1.065933,-0.000519
-1.065566,-0.000476
-1.065199,-0.000496
-1.064833,-0.000617
-1.064466,-0.000791
-1.064099,-0.000930
-1.063733,-0.000995
-1.063366,-0.001010
-1.062999,-0.001024
-1.062633,-0.001072
-1.062266,-0.001142
-1.061899,-0.001185
-1.061532,-0.001168
-1.061166,-0.001087
-1.060799,-0.000957
-1.060432,-0.000819
-1.060066,-0.000709
-1.059699,-0.000637
-1.059332,-0.000608
-1.058966,-0.000638
-1.058599,-0.000710
-1.058232,-0.000784
-1.057866,-0.000826
-1.057499,-0.000814
-1.057132,-0.000760
-1.056766,-0.000707
-1.056399,-0.000687
-1.056032,-0.000690
-1.055666,-0.000702
-1.055299,-0.000726
-1.054932,-0.000776
-1.054566,-0.000847
-1.054199,-0.000917
-1.053832,-0.000968
-1.053466,-0.000979
-1.053099,-0.000951
-1.052732,-0.000912
-1.052366,-0.000894
-1.051999,-0.000924
-1.051632,-0.001003
-1.051265,-0.001100
-1.050899,-0.001180
-1.050532,-0.001225
-1.050165,-0.001215
-1.049799,-0.001159
-1.049432,-0.001100
-1.049065,-0.001052
-1.048699,-0.000987
-1.048332,-0.000896
-1.047965,-0.000807
-1.047599,-0.000746
-1.047232,-0.000703
-1.046865,-0.000650
-1.046499,-0.000578
-1.046132,-0.000497
-1.045765,-0.000424
-1.045399,-0.000375
-1.045032,-0.000357
-1.044665,-0.000386
-1.044299,-0.000467
-1.043932,-0.000569
-1.043565,-0.000636
-1.043199,-0.000629
-1.042832,-0.000563
-1.042465,-0.000487
-1.042099,-0.000460
-1.041732,-0.000508
-1.041365,-0.000599
-1.040998,-0.000691
-1.040632,-0.000777
-1.040265,-0.000887
-1.039898,-0.001042
-1.039532,-0.001228
-1.039165,-0.001400
-1.038798,-0.001515
-1.038432,-0.001566
-1.038065,-0.001562
-1.037698,-0.001520
-1.037332,-0.001477
-1.036965,-0.001479
-1.036598,-0.001547
-1.036232,-0.001676
-1.035865,-0.001832
-1.035498,-0.001951
-1.035132,-0.001977
-1.034765,-0.001890
-1.034398,-0.001719
-1.034032,-0.001522
-1.033665,-0.001341
-1.033298,-0.001176
-1.032932,-0.001013
-1.032565,-0.000863
-1.032198,-0.000764
-1.031832,-0.000742
-1.031465,-0.000793
-1.031098,-0.000891
-1.030731,-0.000983
-1.030365,-0.001032
-1.029998,-0.001019
-1.029631,-0.000947
-1.029265,-0.000830
-1.028898,-0.000668
-1.028531,-0.000462
-1.028165,-0.000232
-1.027798,-0.000012
-1.027431,0.000156
-1.027065,0.000242
-1.026698,0.000256
-1.026331,0.000225
-1.025965,0.000160
-1.025598,0.000080
-1.025231,0.000004
-1.024865,-0.000058
-1.024498,-0.000111
-1.024131,-0.000177
-1.023765,-0.000275
-1.023398,-0.000365
-1.023031,-0.000365
-1.022665,-0.000268
-1.022298,-0.000167
-1.021931,-0.000141
-1.021565,-0.000178
-1.021198,-0.000235
-1.020831,-0.000305
-1.020464,-0.000363
-1.020098,-0.000368
-1.019731,-0.000333
-1.019364,-0.000304
-1.018998,-0.000316
-1.018631,-0.000381
-1.018264,-0.000465
-1.017898,-0.000482
-1.017531,-0.000387
-1.017164,-0.000233
-1.016798,-0.000107
-1.016431,-0.000065
-1.016064,-0.000124
-1.015698,-0.000275
-1.015331,-0.000458
-1.014964,-0.000587
-1.014598,-0.000614
-1.014231,-0.000550
-1.013864,-0.000431
-1.013498,-0.000288
-1.013131,-0.000147
-1.012764,-0.000043
-1.012398,-0.000005
-1.012031,-0.000038
-1.011664,-0.000131
-1.011298,-0.000253
-1.010931,-0.000367
-1.010564,-0.000448
-1.010197,-0.000489
-1.009831,-0.000505
-1.009464,-0.000528
-1.009097,-0.000582
-1.008731,-0.000658
-1.008364,-0.000725
-1.007997,-0.000763
-1.007631,-0.000776
-1.007264,-0.000767
-1.006897,-0.000742
-1.006531,-0.000712
-1.006164,-0.000686
-1.005797,-0.000661
-1.005431,-0.000638
-1.005064,-0.000635
-1.004697,-0.000654
-1.004331,-0.000669
-1.003964,-0.000662
-1.003597,-0.000642
-1.003231,-0.000624
-1.002864,-0.000602
-1.002497,-0.000558
-1.002131,-0.000500
-1.001764,-0.000464
-1.001397,-0.000466
-1.001031,-0.000511
-1.000664,-0.000599
-1.000297,-0.000703
-0.999930,-0.000796
-0.999564,-0.000871
-0.999197,-0.000937
-0.998830,-0.001000
-0.998464,-0.001050
-0.998097,-0.001082
-0.997730,-0.001098
-0.997364,-0.001109
-0.996997,-0.001147
-0.996630,-0.001241
-0.996264,-0.001365
-0.995897,-0.001451
-0.995530,-0.001447
-0.995164,-0.001332
-0.994797,-0.001141
-0.994430,-0.000972
-0.994064,-0.000905
-0.993697,-0.000936
-0.993330,-0.001030
-0.992964,-0.001165
-0.992597,-0.001303
-0.992230,-0.001396
-0.991864,-0.001445
-0.991497,-0.001497
-0.991130,-0.001580
-0.990764,-0.001665
-0.990397,-0.001691
-0.990030,-0.001625
-0.989663,-0.001479
-0.989297,-0.001285
-0.988930,-0.001064
-0.988563,-0.000843
-0.988197,-0.000656
-0.987830,-0.000508
-0.987463,-0.000393
-0.987097,-0.000325
-0.986730,-0.000308
-0.986363,-0.000331
-0.985997,-0.000373
-0.985630,-0.000396
-0.985263,-0.000388
-0.984897,-0.000391
-0.984530,-0.000439
-0.984163,-0.000512
-0.983797,-0.000575
-0.983430,-0.000620
-0.983063,-0.000645
-0.982697,-0.000641
-0.982330,-0.000597
-0.981963,-0.000528
-0.981597,-0.000460
-0.981230,-0.000420
-0.980863,-0.000425
-0.980497,-0.000491
-0.980130,-0.000640
-0.979763,-0.000861
-0.979396,-0.001098
-0.979030,-0.001279
-0.978663,-0.001366
-0.978296,-0.001366
-0.977930,-0.001333
-0.977563,-0.001327
-0.977196,-0.001366
-0.976830,-0.001431
-0.976463,-0.001492
-0.976096,-0.001546
-0.975730,-0.001598
-0.975363,-0.001635
-0.974996,-0.001640
-0.974630,-0.001635
-0.974263,-0.001636
-0.973896,-0.001617
-0.973530,-0.001563
-0.973163,-0.001477
-0.972796,-0.001364
-0.972430,-0.001244
-0.972063,-0.001148
-0.971696,-0.001100
-0.971330,-0.001093
-0.970963,-0.001085
-0.970596,-0.001053
-0.970230,-0.001021
-0.969863,-0.001035
-0.969496,-0.001116
-0.969129,-0.001241
-0.968763,-0.001369
-0.968396,-0.001451
-0.968029,-0.001445
-0.967663,-0.001368
-0.967296,-0.001304
-0.966929,-0.001326
-0.966563,-0.001424
-0.966196,-0.001539
-0.965829,-0.001613
-0.965463,-0.001622
-0.965096,-0.001600
-0.964729,-0.001596
-0.964363,-0.001597
-0.963996,-0.001572
-0.963629,-0.001534
-0.963263,-0.001513
-0.962896,-0.001523
-0.962529,-0.001563
-0.962163,-0.001639
-0.961796,-0.001748
-0.961429,-0.001862
-0.961063,-0.001948
-0.960696,-0.001978
-0.960329,-0.001950
-0.959962,-0.001881
-0.959596,-0.001773
-0.959229,-0.001597
-0.958862,-0.001341
-0.958496,-0.001061
-0.958129,-0.000826
-0.957762,-0.000672
-0.957396,-0.000594
-0.957029,-0.000574
-0.956662,-0.000578
-0.956296,-0.000552
-0.955929,-0.000463
-0.955562,-0.000319
-0.955196,-0.000178
-0.954829,-0.000138
-0.954462,-0.000243
-0.954096,-0.000426
-0.953729,-0.000582
-0.953362,-0.000648
-0.952996,-0.000641
-0.952629,-0.000609
-0.952262,-0.000594
-0.951896,-0.000605
-0.951529,-0.000602
-0.951162,-0.000531
-0.950796,-0.000397
-0.950429,-0.000254
-0.950062,-0.000152
-0.949695,-0.000122
-0.949329,-0.000141
-0.948962,-0.000170
-0.948595,-0.000221
-0.948229,-0.000340
-0.947862,-0.000542
-0.947495,-0.000788
-0.947129,-0.001013
-0.946762,-0.001185
-0.946395,-0.001309
-0.946029,-0.001408
-0.945662,-0.001479
-0.945295,-0.001509
-0.944929,-0.001514
-0.944562,-0.001522
-0.944195,-0.001533
-0.943829,-0.001516
-0.943462,-0.001448
-0.943095,-0.001348
-0.942729,-0.001250
-0.942362,-0.001159
-0.941995,-0.001070
-0.941629,-0.000997
-0.941262,-0.000930
-0.940895,-0.000825
-0.940529,-0.000650
-0.940162,-0.000444
-0.939795,-0.000291
-0.939428,-0.000254
-0.939062,-0.000322
-0.938695,-0.000440
-0.938328,-0.000569
-0.937962,-0.000689
-0.937595,-0.000796
-0.937228,-0.000894
-0.936862,-0.000976
-0.936495,-0.001046
-0.936128,-0.001121
-0.935762,-0.001207
-0.935395,-0.001305
-0.935028,-0.001392
-0.934662,-0.001406
-0.934295,-0.001325
-0.933928,-0.001197
-0.933562,-0.001072
-0.933195,-0.000965
-0.932828,-0.000891
-0.932462,-0.000854
-0.932095,-0.000836
-0.931728,-0.000824
-0.931362,-0.000826
-0.930995,-0.000840
-0.930628,-0.000834
-0.930262,-0.000816
-0.929895,-0.000837
-0.929528,-0.000932
-0.929161,-0.001091
-0.928795,-0.001268
-0.928428,-0.001408
-0.928061,-0.001481
-0.927695,-0.001491
-0.927328,-0.001457
-0.926961,-0.001421
-0.926595,-0.001422
-0.926228,-0.001453
-0.925861,-0.001482
-0.925495,-0.001488
-0.925128,-0.001465
-0.924761,-0.001414
-0.924395,-0.001337
-0.924028,-0.001238
-0.923661,-0.001140
-0.923295,-0.001084
-0.922928,-0.001084
-0.922561,-0.001105
-0.922195,-0.001102
-0.921828,-0.001057
-0.921461,-0.000967
-0.921095,-0.000851
-0.920728,-0.000763
-0.920361,-0.000750
-0.919995,-0.000814
-0.919628,-0.000906
-0.919261,-0.000963
-0.918894,-0.000967
-0.918528,-0.000944
-0.918161,-0.000912
-0.917794,-0.000866
-0.917428,-0.000804
-0.917061,-0.000746
-0.916694,-0.000734
-0.916328,-0.000796
-0.915961,-0.000895
-0.915594,-0.000957
-0.915228,-0.000960
-0.914861,-0.000945
-0.914494,-0.000949
-0.914128,-0.000978
-0.913761,-0.001029
-0.913394,-0.001074
-0.913028,-0.001070
-0.912661,-0.001005
-0.912294,-0.000911
-0.911928,-0.000798
-0.911561,-0.000647
-0.911194,-0.000472
-0.910828,-0.000340
-0.910461,-0.000316
-0.910094,-0.000403
-0.909728,-0.000551
-0.909361,-0.000713
-0.908994,-0.000873
-0.908627,-0.001035
-0.908261,-0.001186
-0.907894,-0.001317
-0.907527,-0.001430
-0.907161,-0.001530
-0.906794,-0.001595
-0.906427,-0.001606
-0.906061,-0.001581
-0.905694,-0.001561
-0.905327,-0.001584
-0.904961,-0.001658
-0.904594,-0.001768
-0.904227,-0.001885
-0.903861,-0.001973
-0.903494,-0.002008
-0.903127,-0.002001
-0.902761,-0.001964
-0.902394,-0.001888
-0.902027,-0.001772
-0.901661,-0.001630
-0.901294,-0.001487
-0.900927,-0.001347
-0.900561,-0.001195
-0.900194,-0.001040
-0.899827,-0.000913
-0.899461,-0.000824
-0.899094,-0.000735
-0.898727,-0.000620
-0.898360,-0.000513
-0.897994,-0.000474
-0.897627,-0.000504
-0.897260,-0.000560
-0.896894,-0.000607
-0.896527,-0.000634
-0.896160,-0.000675
-0.895794,-0.000781
-0.895427,-0.000947
-0.895060,-0.001125
-0.894694,-0.001289
-0.894327,-0.001432
-0.893960,-0.001535
-0.893594,-0.001571
-0.893227,-0.001552
-0.892860,-0.001528
-0.892494,-0.001544
-0.892127,-0.001605
-0.891760,-0.001669
-0.891394,-0.001706
-0.891027,-0.001709
-0.890660,-0.001676
-0.890294,-0.001607
-0.889927,-0.001494
-0.889560,-0.001338
-0.889194,-0.001180
-0.888827,-0.001089
-0.888460,-0.001108
-0.888093,-0.001203
-0.887727,-0.001295
-0.887360,-0.001329
-0.886993,-0.001307
-0.886627,-0.001278
-0.886260,-0.001286
-0.885893,-0.001324
-0.885527,-0.001357
-0.885160,-0.001371
-0.884793,-0.001383
-0.884427,-0.001399
-0.884060,-0.001418
-0.883693,-0.001446
-0.883327,-0.001461
-0.882960,-0.001419
-0.882593,-0.001296
-0.882227,-0.001115
-0.881860,-0.000936
-0.881493,-0.000817
-0.881127,-0.000772
-0.880760,-0.000779
-0.880393,-0.000790
-0.880027,-0.000764
-0.879660,-0.000711
-0.879293,-0.000678
-0.878927,-0.000703
-0.878560,-0.000788
-0.878193,-0.000906
-0.877826,-0.001017
-0.877460,-0.001074
-0.877093,-0.001061
-0.876726,-0.001002
-0.876360,-0.000920
-0.875993,-0.000821
-0.875626,-0.000722
-0.875260,-0.000648
-0.874893,-0.000579
-0.874526,-0.000480
-0.874160,-0.000375
-0.873793,-0.000329
-0.873426,-0.000388
-0.873060,-0.000545
-0.872693,-0.000743
-0.872326,-0.000905
-0.871960,-0.000978
-0.871593,-0.000990
-0.871226,-0.001012
-0.870860,-0.001053
-0.870493,-0.001055
-0.870126,-0.000988
-0.869760,-0.000878
-0.869393,-0.000758
-0.869026,-0.000626
-0.868660,-0.000463
-0.868293,-0.000269
-0.867926,-0.000083
-0.867559,0.000031
-0.867193,0.000050
-0.866826,0.000005
-0.866459,-0.000061
-0.866093,-0.000141
-0.865726,-0.000235
-0.865359,-0.000323
-0.864993,-0.000397
-0.864626,-0.000494
-0.864259,-0.000641
-0.863893,-0.000799
-0.863526,-0.000899
-0.863159,-0.000938
-0.862793,-0.000970
-0.862426,-0.001032
-0.862059,-0.001092
-0.861693,-0.001095
-0.861326,-0.001062
