ppm,val
-1.674574,-0.000422
-1.674177,-0.000422
-1.673781,-0.000423
-1.673384,-0.000422
-1.672988,-0.000419
-1.672591,-0.000418
-1.672195,-0.000419
-1.671798,-0.000420
-1.671402,-0.000419
-1.671006,-0.000418
-1.670609,-0.000419
-1.670213,-0.000420
-1.669816,-0.000421
-1.669420,-0.000421
-1.669023,-0.000423
-1.668627,-0.000423
-1.668230,-0.000420
-1.667834,-0.000418
-1.667437,-0.000416
-1.667041,-0.000414
-1.666645,-0.000410
-1.666248,-0.000407
-1.665852,-0.000407
-1.665455,-0.000409
-1.665059,-0.000410
-1.664662,-0.000410
-1.664266,-0.000413
-1.663869,-0.000415
-1.663473,-0.000416
-1.663076,-0.000415
-1.662680,-0.000415
-1.662283,-0.000417
-1.661887,-0.000418
-1.661491,-0.000418
-1.661094,-0.000418
-1.660698,-0.000417
-1.660301,-0.000414
-1.659905,-0.000414
-1.659508,-0.000416
-1.659112,-0.000419
-1.658715,-0.000419
-1.658319,-0.000417
-1.657922,-0.000415
-1.657526,-0.000414
-1.657130,-0.000411
-1.656733,-0.000409
-1.656337,-0.000410
-1.655940,-0.000411
-1.655544,-0.000411
-1.655147,-0.000411
-1.654751,-0.000411
-1.654354,-0.000412
-1.653958,-0.000409
-1.653561,-0.000405
-1.653165,-0.000403
-1.652768,-0.000403
-1.652372,-0.000403
-1.651976,-0.000403
-1.651579,-0.000405
-1.651183,-0.000409
-1.650786,-0.000410
-1.650390,-0.000409
-1.649993,-0.000408
-1.649597,-0.000409
-1.649200,-0.000411
-1.648804,-0.000413
-1.648407,-0.000415
-1.648011,-0.000418
-1.647614,-0.000418
-1.647218,-0.000419
-1.646822,-0.000422
-1.646425,-0.000426
-1.646029,-0.000427
-1.645632,-0.000426
-1.645236,-0.000426
-1.644839,-0.000427
-1.644443,-0.000428
-1.644046,-0.000427
-1.643650,-0.000425
-1.643253,-0.000423
-1.642857,-0.000419
-1.642461,-0.000416
-1.642064,-0.000417
-1.641668,-0.000419
-1.641271,-0.000421
-1.640875,-0.000420
-1.640478,-0.000420
-1.640082,-0.000420
-1.639685,-0.000421
-1.639289,-0.000421
-1.638892,-0.000421
-1.638496,-0.000422
-1.638099,-0.000422
-1.637703,-0.000423
-1.637307,-0.000425
-1.636910,-0.000427
-1.636514,-0.000425
-1.636117,-0.000420
-1.635721,-0.000418
-1.635324,-0.000419
-1.634928,-0.000420
-1.634531,-0.000419
-1.634135,-0.000416
-1.633738,-0.000415
-1.633342,-0.000414
-1.632946,-0.000412
-1.632549,-0.000411
-1.632153,-0.000411
-1.631756,-0.000411
-1.631360,-0.000411
-1.630963,-0.000412
-1.630567,-0.000416
-1.630170,-0.000420
-1.629774,-0.000420
-1.629377,-0.000420
-1.628981,-0.000420
-1.628584,-0.000420
-1.628188,-0.000417
-1.627792,-0.000415
-1.627395,-0.000417
-1.626999,-0.000418
-1.626602,-0.000418
-1.626206,-0.000418
-1.625809,-0.000419
-1.625413,-0.000420
-1.625016,-0.000418
-1.624620,-0.000414
-1.624223,-0.000411
-1.623827,-0.000411
-1.623430,-0.000410
-1.623034,-0.000410
-1.622638,-0.000412
-1.622241,-0.000414
