,14,15,16,17
14,2.6426,-15.0626,0.0000,0.0000
15,-15.0626,2.5222,0.0000,0.0000
16,0.0000,0.0000,2.5222,-15.0626
17,0.0000,0.0000,-15.0626,2.6426
