,10,11,12,13
10,1.9127,-14.9000,-14.9000,0.0000
11,-14.9000,1.9127,-14.9000,0.0000
12,-14.9000,-14.9000,1.9127,0.0000
13,0.0000,0.0000,0.0000,7.3126
