,9,10,11,12
9,2.3914,-12.4000,5.6309,5.6309
10,-12.4000,2.3914,5.6309,5.6309
11,5.6309,5.6309,2.3914,-12.4000
12,5.6309,5.6309,-12.4000,2.3914
