,5,6,7,8
5,3.7341,-12.4000,7.1000,7.1000
6,-12.4000,3.7341,7.1000,7.1000
7,7.1000,7.1000,3.7341,-12.4000
8,7.1000,7.1000,-12.4000,3.7341
