,9,10,11,12
9,1.2236,-12.5000,-12.5000,6.8000
10,-12.5000,1.2236,-12.5000,6.8000
11,-12.5000,-12.5000,1.2236,6.8000
12,6.8000,6.8000,6.8000,3.1550
