,10,11,12,13
10,2.3604,-12.4000,6.6865,6.6865
11,-12.4000,2.3604,6.6865,6.6865
12,6.6865,6.6865,3.2908,-12.4000
13,6.6865,6.6865,-12.4000,3.2908
