,7,8,9,10
7,4.4035,-12.4000,0.0000,0.0000
8,-12.4000,4.4035,0.0000,0.0000
9,0.0000,0.0000,4.4035,-12.4000
10,0.0000,0.0000,-12.4000,4.4035
