,5,6,7,8
5,3.8375,-12.4547,6.9277,3.3332
6,-12.4547,3.8375,3.3332,6.9277
7,6.9277,3.3332,3.6801,-12.4455
8,3.3332,6.9277,-12.4455,3.6801
