,5,6,7,8
5,1.8495,-14.9000,-14.9000,5.6813
6,-14.9000,1.8495,-14.9000,5.6813
7,-14.9000,-14.9000,1.8495,5.6813
8,5.6813,5.6813,5.6813,6.9590
