,10,11,12,13
10,1.9055,-14.9000,-14.9000,1.4750
11,-14.9000,1.9055,-14.9000,1.4750
12,-14.9000,-14.9000,1.9055,1.4750
13,1.4750,1.4750,1.4750,5.4900
