,7,8,9,10
7,1.3150,-12.5000,-12.5000,7.0501
8,-12.5000,1.3150,-12.5000,7.0218
9,-12.5000,-12.5000,1.3150,7.0297
10,7.0501,7.0218,7.0297,4.0980
