H,H,H,H,H,H,H,H,H,H
7.06,7.684,7.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7.384,1.5,8.998,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,7.384,0.5,8.998,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.043,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7.045,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.694,-11.698,0.0,0.0,6.436
0.0,0.0,0.0,0.0,0.0,0.0,3.752,0.0,0.0,4.942
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05,-11.014,7.008
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.151,3.872
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.087
