H,H,H,H,H,H
1.128,-12.5,-12.5,6.625,0.0,0.0
0.0,1.128,-12.5,6.625,0.0,0.0
0.0,0.0,1.128,6.625,0.0,0.0
0.0,0.0,0.0,3.867,6.896,4.22
0.0,0.0,0.0,0.0,3.429,-11.648
0.0,0.0,0.0,0.0,0.0,3.528
