H,H,H,H,H,H,H
6.945,7.381,0.0,7.91,0.0,0.0,0.0
0.0,7.332,0.0,0.0,7.91,0.0,0.0
0.0,0.0,6.605,0.0,0.0,2.386,2.543
0.0,0.0,0.0,7.267,0.5,0.0,0.0
0.0,0.0,0.0,0.0,7.032,0.0,0.0
0.0,0.0,0.0,0.0,0.0,7.841,1.761
0.0,0.0,0.0,0.0,0.0,0.0,7.871
