H,H,H,H,H,H
4.005,-14.0,-14.0,0.0,0.0,0.0
0.0,4.005,-14.0,0.0,0.0,0.0
0.0,0.0,4.005,0.0,0.0,0.0
0.0,0.0,0.0,7.908,5.547,0.0
0.0,0.0,0.0,0.0,8.93,0.0
0.0,0.0,0.0,0.0,0.0,9.075
