H,H,H,H,H,H
7.588,8.248,8.838,0.0,0.0,0.0
0.0,7.474,1.444,0.0,0.0,0.0
0.0,0.0,7.347,0.0,0.0,0.0
0.0,0.0,0.0,5.095,-14.0,0.0
0.0,0.0,0.0,0.0,5.095,0.0
0.0,0.0,0.0,0.0,0.0,7.426
