H,H,H,H,H,H,H,H,H
2.603,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.603,-14.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.603,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.88,-14.0,-14.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.88,-14.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.88,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,6.628,9.392,1.526
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.894,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.528
