H,H,H,H,H,H,H,H,H,H
3.879,-12.5,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.879,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.876,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.397,-12.5,-12.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.397,-12.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.397,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,-12.5,-12.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,-12.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23
