H,H,H,H,H,H,H
2.198,-14.0,-14.0,0.0,0.0,0.0,0.0
0.0,2.198,-14.0,0.0,0.0,0.0,0.0
0.0,0.0,2.198,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.464,8.7,5.232,0.0
0.0,0.0,0.0,0.0,7.941,0.0,0.0
0.0,0.0,0.0,0.0,0.0,8.333,0.0
0.0,0.0,0.0,0.0,0.0,0.0,8.589
