H,H,H,H,H,H
6.721,8.046,2.089,0.0,0.0,0.0
0.0,6.887,0.0,0.0,0.0,0.0
0.0,0.0,6.819,0.0,0.0,0.0
0.0,0.0,0.0,2.987,-14.695,7.72
0.0,0.0,0.0,0.0,3.144,4.983
0.0,0.0,0.0,0.0,0.0,3.913
