H,H,H,H,H,H,H,H,H,H
7.335,7.577,7.577,1.352,1.352,0.0,0.0,0.0,0.0,0.0
0.0,7.396,1.5,7.577,1.879,0.0,0.0,0.0,0.0,0.0
0.0,0.0,7.396,1.879,7.577,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.315,1.5,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7.315,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.876,-13.962,0.0,0.0,5.544
0.0,0.0,0.0,0.0,0.0,0.0,2.943,0.0,0.0,5.544
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,-14.0,5.544
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,5.544
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.268
