H,H,H,H,H,H
1.783,-12.4,7.846,5.697,5.413,10.881
0.0,1.783,7.39,5.16,1.477,7.54
0.0,0.0,3.674,-12.4,0.0,0.0
0.0,0.0,0.0,3.674,0.0,0.0
0.0,0.0,0.0,0.0,3.674,-12.4
0.0,0.0,0.0,0.0,0.0,3.674
