H,H,H,H,H,H,H,H
3.873,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0
0.0,3.873,-14.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.873,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.358,8.437,8.437,0.0,0.0
0.0,0.0,0.0,0.0,7.809,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,7.597,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,6.715,3.414
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.499
