H,H,H,H,H,H
2.145,-14.049,4.87,0.0,0.0,9.42
0.0,2.422,2.0,0.0,0.0,8.594
0.0,0.0,4.656,1.765,3.768,0.0
0.0,0.0,0.0,3.356,-12.625,0.0
0.0,0.0,0.0,0.0,3.467,0.0
0.0,0.0,0.0,0.0,0.0,4.336
