H,H,H,H,H,H,H,H
7.397,8.152,8.152,0.0,0.0,0.0,0.0,0.0
0.0,7.529,1.5,0.0,7.782,0.0,0.0,0.0
0.0,0.0,7.529,0.0,0.0,7.782,0.0,0.0
0.0,0.0,0.0,7.295,0.0,0.0,5.334,4.53
0.0,0.0,0.0,0.0,7.284,1.5,0.0,0.0
0.0,0.0,0.0,0.0,0.0,7.284,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.929,1.431
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.081
