H,H,H,H,H,H
6.929,3.352,8.887,0.0,0.0,0.0
0.0,6.929,0.0,8.996,0.0,0.0
0.0,0.0,8.049,2.9,0.0,0.0
0.0,0.0,0.0,8.049,0.0,0.0
0.0,0.0,0.0,0.0,6.194,2.001
0.0,0.0,0.0,0.0,0.0,6.443
