H,H,H,H,H
3.132,-15.625,0.0,0.0,7.89
0.0,3.231,0.0,0.0,4.848
0.0,0.0,7.821,1.372,0.0
0.0,0.0,0.0,7.066,0.0
0.0,0.0,0.0,0.0,3.978
