H,H,H,H,H,H,H,H,H,H
2.591,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.591,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.589,9.051,0.0,0.0,0.0,0.0,1.5
0.0,0.0,0.0,0.0,7.025,0.0,0.0,0.0,0.0,0.5
0.0,0.0,0.0,0.0,0.0,4.339,-14.724,3.042,6.692,0.0
0.0,0.0,0.0,0.0,0.0,0.0,4.339,6.692,3.042,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.383,-14.071,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.383,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.553
