H,H,H,H,H,H,H,H,H
1.338,-14.0,-14.0,7.374,7.374,0.0,0.0,0.0,0.0
0.0,1.338,-14.0,7.374,7.374,0.0,0.0,0.0,0.0
0.0,0.0,1.338,7.374,7.374,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.063,-14.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,4.063,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,6.921,1.708,8.553,0.829
0.0,0.0,0.0,0.0,0.0,0.0,6.922,1.087,8.553
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.856,1.821
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86
