H,H,H,H,H
3.742,-11.937,3.808,0.0,0.0
0.0,3.64,6.569,0.0,0.0
0.0,0.0,3.823,1.143,6.192
0.0,0.0,0.0,4.136,2.565
0.0,0.0,0.0,0.0,3.9
