H,H,H,H,H,H
7.227,5.018,4.278,0.0,0.0,0.0
0.0,7.667,0.0,0.0,0.0,0.0
0.0,0.0,7.662,0.0,0.0,0.0
0.0,0.0,0.0,6.709,0.0,0.0
0.0,0.0,0.0,0.0,4.798,12.55
0.0,0.0,0.0,0.0,0.0,4.796
