H,H,H,H,H,H
7.539,7.093,0.003,8.459,0.0,0.006
0.0,7.289,7.675,0.0,0.0,0.0
0.0,0.0,7.495,0.0,0.0,0.0
0.0,0.0,0.0,7.34,0.0,0.0
0.0,0.0,0.0,0.0,7.72,9.538
0.0,0.0,0.0,0.0,0.0,6.433
