H,H,H,H,H,H,H
6.477,8.251,2.008,0.0,0.0,0.0,0.0
0.0,6.685,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.633,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.705,-12.4,10.224,5.489
0.0,0.0,0.0,0.0,2.705,6.488,10.235
0.0,0.0,0.0,0.0,0.0,2.905,-12.4
0.0,0.0,0.0,0.0,0.0,0.0,2.905
