H,H,H,H,H,H,H,H
3.765,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0
0.0,3.765,-14.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.765,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.328,-13.966,5.675,5.675,0.0
0.0,0.0,0.0,0.0,3.249,5.675,5.675,0.0
0.0,0.0,0.0,0.0,0.0,3.019,-14.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.908,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.12
