H,H,H,H,H,H,H,H
7.548,1.5,9.45,0.0,0.0,0.0,0.0,0.0
0.0,7.548,0.0,9.45,0.0,0.0,0.0,0.0
0.0,0.0,7.223,1.5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.223,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7.84,1.5,6.064,0.0
0.0,0.0,0.0,0.0,0.0,7.84,0.0,6.064
0.0,0.0,0.0,0.0,0.0,0.0,8.734,1.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.734
