H,H,H,H,H,H,H
2.763,-14.0,-14.0,0.0,0.0,0.0,0.0
0.0,2.763,-14.0,0.0,0.0,0.0,0.0
0.0,0.0,2.763,0.0,0.0,0.0,0.0
0.0,0.0,0.0,6.47,7.0,2.398,2.398
0.0,0.0,0.0,0.0,6.47,2.398,2.398
0.0,0.0,0.0,0.0,0.0,7.347,1.5
0.0,0.0,0.0,0.0,0.0,0.0,7.347
