H,H,H,H,H,H,H,H
2.343,-14.9,-14.9,0.0,0.0,0.0,0.0,0.0
0.0,2.343,-14.9,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.343,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,8.749,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.013,-12.4,6.2,6.2
0.0,0.0,0.0,0.0,0.0,3.013,6.2,6.2
0.0,0.0,0.0,0.0,0.0,0.0,3.792,-12.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.792
