H,H,H,H,H,H
2.529,-14.0,-14.0,0.0,0.0,0.0
0.0,2.529,-14.0,0.0,0.0,0.0
0.0,0.0,2.529,0.0,0.0,0.0
0.0,0.0,0.0,2.472,-14.0,-14.0
0.0,0.0,0.0,0.0,2.472,-14.0
0.0,0.0,0.0,0.0,0.0,2.472
