H,H,H,H,H,H
1.816,-12.4,7.328,7.328,7.047,7.047
0.0,1.816,7.328,7.328,7.047,7.047
0.0,0.0,2.234,-12.4,0.0,0.0
0.0,0.0,0.0,2.234,0.0,0.0
0.0,0.0,0.0,0.0,3.18,-12.4
0.0,0.0,0.0,0.0,0.0,3.18
