H,H,H,H,H,H,H
5.927,10.4,0.0,0.0,3.055,0.0,0.0
0.0,6.025,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.024,10.4,0.0,0.0,0.0
0.0,0.0,0.0,5.926,3.102,0.0,0.0
0.0,0.0,0.0,0.0,4.513,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.131,-12.4
0.0,0.0,0.0,0.0,0.0,0.0,3.131
