H,H,H,H,H,H,H
6.674,8.062,0.0,1.0,1.0,0.0,0.0
0.0,6.478,2.075,0.0,0.0,0.0,0.0
0.0,0.0,6.66,1.0,1.0,0.0,0.0
0.0,0.0,0.0,2.739,-12.4,8.002,8.002
0.0,0.0,0.0,0.0,2.739,8.002,8.002
0.0,0.0,0.0,0.0,0.0,2.484,-12.4
0.0,0.0,0.0,0.0,0.0,0.0,2.484
