H,H,H,H,H,H,H,H
6.222,7.0,0.0,0.0,3.361,0.0,0.0,0.0
0.0,6.222,0.0,0.0,0.0,3.361,0.0,0.0
0.0,0.0,2.95,9.96,0.0,0.0,6.375,6.375
0.0,0.0,0.0,2.95,0.0,0.0,6.375,6.375
0.0,0.0,0.0,0.0,6.909,1.5,0.0,0.0
0.0,0.0,0.0,0.0,0.0,6.909,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,4.268,-14.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.268
