H,H,H,H,H,H
2.741,-12.5,-12.5,0.0,0.0,0.0
0.0,2.741,-12.5,0.0,0.0,0.0
0.0,0.0,2.741,0.0,0.0,0.0
0.0,0.0,0.0,3.734,3.83,7.691
0.0,0.0,0.0,0.0,2.815,-17.775
0.0,0.0,0.0,0.0,0.0,2.709
