H,H,H,H,H,H,H,H,H
2.321,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.321,-14.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.321,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.378,7.989,7.989,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7.453,1.5,7.663,0.0,0.0
0.0,0.0,0.0,0.0,0.0,7.453,0.0,7.663,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.742,1.5,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.742,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.28
