H,H,H,H,H,H
2.394,-14.0,-14.0,0.0,0.0,0.0
0.0,2.394,-14.0,0.0,0.0,0.0
0.0,0.0,2.394,0.0,0.0,0.0
0.0,0.0,0.0,7.095,7.84,1.445
0.0,0.0,0.0,0.0,7.238,0.0
0.0,0.0,0.0,0.0,0.0,7.246
