H,H,H,H,H,H,H
7.29,6.918,0.0,0.0,6.918,0.0,0.0
0.0,7.366,7.984,0.0,0.0,0.0,0.0
0.0,0.0,7.287,0.0,0.0,1.0,1.0
0.0,0.0,0.0,7.287,7.984,1.0,1.0
0.0,0.0,0.0,0.0,7.366,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.523,-12.4
0.0,0.0,0.0,0.0,0.0,0.0,3.523
