H,H,H,H,H,H
3.618,-11.719,5.785,0.0,0.0,0.0
0.0,3.764,3.483,0.0,0.0,0.0
0.0,0.0,3.665,4.831,0.0,0.0
0.0,0.0,0.0,3.665,3.483,5.785
0.0,0.0,0.0,0.0,3.764,-11.719
0.0,0.0,0.0,0.0,0.0,3.618
