H,H,H,H,H,H,H
0.882,-12.5,-12.5,7.447,7.447,0.0,0.0
0.0,0.882,-12.5,7.447,7.447,0.0,0.0
0.0,0.0,0.882,7.447,7.447,0.0,0.0
0.0,0.0,0.0,1.535,-12.4,6.718,2.657
0.0,0.0,0.0,0.0,1.535,10.66,6.585
0.0,0.0,0.0,0.0,0.0,3.546,-12.4
0.0,0.0,0.0,0.0,0.0,0.0,3.546
