H,H,H,H,H,H,H,H,H
3.846,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.846,-14.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.846,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.389,6.587,7.404,0.0,0.0,0.0
0.0,0.0,0.0,0.0,6.994,0.0,0.0,0.0,2.073
0.0,0.0,0.0,0.0,0.0,7.039,0.0,0.0,1.323
0.0,0.0,0.0,0.0,0.0,0.0,3.922,-14.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.922,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.015
