H,H,H,H,H,H
3.044,-14.0,5.679,5.679,0.0,0.0
0.0,3.044,5.679,5.679,0.0,0.0
0.0,0.0,3.388,-14.0,0.0,0.0
0.0,0.0,0.0,3.388,0.0,0.0
0.0,0.0,0.0,0.0,3.481,-14.0
0.0,0.0,0.0,0.0,0.0,3.481
