H,H,H,H,H,H,H,H,H
2.033,-14.0,6.747,6.747,6.54,6.54,0.0,0.0,0.0
0.0,2.033,6.747,6.747,6.54,6.54,0.0,0.0,0.0
0.0,0.0,2.582,-14.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.582,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.847,-14.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.847,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,6.684,9.386,1.571
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.772,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.62
