H,H,H,H,H,H
7.482,7.161,0.0,8.566,0.0,0.0
0.0,7.575,7.49,0.0,0.0,0.0
0.0,0.0,7.77,0.0,0.0,0.0
0.0,0.0,0.0,8.352,0.0,0.0
0.0,0.0,0.0,0.0,7.273,8.548
0.0,0.0,0.0,0.0,0.0,7.786
