H,H,H,H,H,H,H,H
3.232,-12.4,3.552,5.075,0.0,0.0,0.0,0.0
0.0,3.232,8.779,3.552,0.0,0.0,0.0,0.0
0.0,0.0,3.866,-12.4,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.866,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.232,-12.4,3.552,5.075
0.0,0.0,0.0,0.0,0.0,3.232,8.779,3.552
0.0,0.0,0.0,0.0,0.0,0.0,3.866,-12.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.866
