H,H,H,H,H,H,H,H,H,H
2.46,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.46,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.456,-14.0,-14.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.456,-14.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.456,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.218,-14.0,-14.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.218,-14.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.218,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.532
