H,H,H,H,H,H,H
1.883,-12.318,2.216,12.121,0.0,4.649,9.113
0.0,1.852,9.1,2.221,0.0,8.83,4.579
0.0,0.0,1.524,-13.117,5.621,0.0,0.0
0.0,0.0,0.0,1.588,6.77,0.0,0.0
0.0,0.0,0.0,0.0,3.743,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.126,-13.208
0.0,0.0,0.0,0.0,0.0,0.0,3.14
