H,H,H,H,H,H
7.11,1.182,0.0,0.0,0.0,0.0
0.0,7.903,0.0,0.0,0.0,0.0
0.0,0.0,3.006,-13.03,7.213,6.023
0.0,0.0,0.0,3.006,8.103,6.824
0.0,0.0,0.0,0.0,3.284,-12.675
0.0,0.0,0.0,0.0,0.0,3.284
