H,H,H,H,H,H,H,H,H,H
2.062,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.062,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.242,-14.0,-14.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.242,-14.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.242,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.473,-14.0,8.48,8.48
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.473,8.48,8.48
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.579,-14.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.579
