H,H,H,H,H,H,H,H
2.215,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0
0.0,2.215,-14.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.215,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.215,-14.0,-14.0,0.0,0.0
0.0,0.0,0.0,0.0,2.215,-14.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.215,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.419,1.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.419
